City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests,colour,final_score,zone,avg_salery,arb_jew,tzfifot,population,Verified Proportion,Verified Cases,Cumulative Verified Cases Proportion,Recovered,Deaths,Tests,Diagnostic Tests,death_Rate
חיפה,4000,10/05/2020,4897,3430,69,107868,104656,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,62,0.017264843,133,3,1167,1120,0.000243266
חיפה,4000,10/06/2020,4959,3563,72,109035,105776,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,93,0.01748343,86,0,2275,2111,0.000253843
חיפה,4000,10/07/2020,5052,3649,72,111310,107887,כתום,6.3,חיפה,"10,136",יהודי,"4,394",283640,,53,0.01781131,77,1,1825,1768,0.000253843
חיפה,4000,10/08/2020,5105,3726,73,113135,109655,כתום,6.2,חיפה,"10,136",יהודי,"4,394",283640,,39,0.017998167,96,1,1544,1479,0.000257368
חיפה,4000,10/09/2020,5144,3822,74,114679,111134,צהוב,5.9,חיפה,"10,136",יהודי,"4,394",283640,,9,0.018135665,88,5,261,222,0.000260894
חיפה,4000,10/10/2020,5153,3910,79,114940,111356,צהוב,5.7,חיפה,"10,136",יהודי,"4,394",283640,,29,0.018167395,146,2,548,501,0.000278522
חיפה,4000,10/11/2020,5182,4056,81,115488,111857,צהוב,5.4,חיפה,"10,136",יהודי,"4,394",283640,,48,0.018269638,109,0,1560,1498,0.000285573
חיפה,4000,10/12/2020,5230,4165,81,117048,113355,צהוב,4.9,חיפה,"10,136",יהודי,"4,394",283640,,37,0.018438866,127,1,1829,1741,0.000285573
חיפה,4000,10/13/2020,5267,4292,82,118877,115096,ירוק,4.4,חיפה,"10,136",יהודי,"4,394",283640,,32,0.018569313,115,1,1775,1686,0.000289099
חיפה,4000,10/14/2020,5299,4407,83,120652,116782,ירוק,3.9,חיפה,"10,136",יהודי,"4,394",283640,,17,0.018682132,97,1,1091,1020,0.000292624
חיפה,4000,10/15/2020,5316,4504,84,121743,117802,ירוק,3.5,חיפה,"10,136",יהודי,"4,394",283640,,15,0.018742067,65,3,886,841,0.00029615
חיפה,4000,10/16/2020,5331,4569,87,122629,118643,ירוק,3.1,חיפה,"10,136",יהודי,"4,394",283640,,11,0.018794951,37,2,482,463,0.000306727
חיפה,4000,10/17/2020,5342,4606,89,123111,119106,ירוק,2.9,חיפה,"10,136",יהודי,"4,394",283640,,23,0.018833733,84,1,768,733,0.000313778
חיפה,4000,10/18/2020,5365,4690,90,123879,119839,ירוק,2.7,חיפה,"10,136",יהודי,"4,394",283640,,18,0.018914822,40,0,992,938,0.000317304
חיפה,4000,10/19/2020,5383,4730,90,124871,120777,ירוק,2.6,חיפה,"10,136",יהודי,"4,394",283640,,27,0.018978282,26,0,1590,1530,0.000317304
חיפה,4000,10/20/2020,5410,4756,90,126461,122307,ירוק,2.5,חיפה,"10,136",יהודי,"4,394",283640,,17,0.019073473,48,0,1387,1343,0.000317304
חיפה,4000,10/21/2020,5427,4804,90,127848,123650,ירוק,2.5,חיפה,"10,136",יהודי,"4,394",283640,,12,0.019133409,50,1,1016,978,0.000317304
חיפה,4000,10/22/2020,5439,4854,91,128864,124628,ירוק,2.6,חיפה,"10,136",יהודי,"4,394",283640,,13,0.019175716,42,1,1191,1154,0.000320829
חיפה,4000,10/23/2020,5452,4896,92,130055,125782,ירוק,2.6,חיפה,"10,136",יהודי,"4,394",283640,,4,0.019221548,7,0,352,347,0.000324355
חיפה,4000,10/24/2020,5456,4903,92,130407,126129,ירוק,2.6,חיפה,"10,136",יהודי,"4,394",283640,,19,0.019235651,42,0,603,585,0.000324355
חיפה,4000,10/25/2020,5475,4945,92,131010,126714,ירוק,2.6,חיפה,"10,136",יהודי,"4,394",283640,,13,0.019302637,18,0,1174,1142,0.000324355
חיפה,4000,10/26/2020,5488,4963,92,132184,127856,ירוק,2.7,חיפה,"10,136",יהודי,"4,394",283640,,31,0.01934847,22,0,1268,1227,0.000324355
חיפה,4000,10/27/2020,5519,4985,92,133452,129083,ירוק,2.8,חיפה,"10,136",יהודי,"4,394",283640,,14,0.019457763,24,0,1295,1276,0.000324355
חיפה,4000,10/28/2020,5533,5009,92,134747,130359,ירוק,2.9,חיפה,"10,136",יהודי,"4,394",283640,,8,0.019507122,30,0,1082,1062,0.000324355
חיפה,4000,10/29/2020,5541,5039,92,135829,131421,ירוק,2.9,חיפה,"10,136",יהודי,"4,394",283640,,18,0.019535326,15,0,1119,1074,0.000324355
חיפה,4000,10/30/2020,5559,5054,92,136948,132495,ירוק,3,חיפה,"10,136",יהודי,"4,394",283640,,3,0.019598787,10,1,103,97,0.000324355
חיפה,4000,10/31/2020,5562,5064,93,137051,132592,ירוק,3.1,חיפה,"10,136",יהודי,"4,394",283640,,16,0.019609364,21,0,621,612,0.00032788
חיפה,4000,11/01/2020,5578,5085,93,137672,133204,ירוק,3.2,חיפה,"10,136",יהודי,"4,394",283640,,17,0.019665774,17,1,1083,1069,0.00032788
חיפה,4000,11/02/2020,5595,5102,94,138755,134273,ירוק,3.3,חיפה,"10,136",יהודי,"4,394",283640,,27,0.019725709,15,0,1429,1388,0.000331406
חיפה,4000,11/03/2020,5622,5117,94,140184,135661,ירוק,3.4,חיפה,"10,136",יהודי,"4,394",283640,,14,0.0198209,12,0,1168,1150,0.000331406
חיפה,4000,11/04/2020,5636,5129,94,141352,136811,ירוק,3.4,חיפה,"10,136",יהודי,"4,394",283640,,10,0.019870258,21,1,947,933,0.000331406
חיפה,4000,11/05/2020,5646,5150,95,142299,137744,ירוק,3.5,חיפה,"10,136",יהודי,"4,394",283640,,28,0.019905514,11,1,1288,1266,0.000334932
חיפה,4000,11/06/2020,5674,5161,96,143587,139010,ירוק,3.5,חיפה,"10,136",יהודי,"4,394",283640,,2,0.020004231,19,0,231,221,0.000338457
חיפה,4000,11/07/2020,5676,5180,96,143818,139231,ירוק,3.6,חיפה,"10,136",יהודי,"4,394",283640,,14,0.020011282,11,1,564,555,0.000338457
חיפה,4000,11/08/2020,5690,5191,97,144382,139786,ירוק,3.7,חיפה,"10,136",יהודי,"4,394",283640,,10,0.02006064,11,0,1022,1011,0.000341983
חיפה,4000,11/09/2020,5700,5202,97,145404,140797,ירוק,3.6,חיפה,"10,136",יהודי,"4,394",283640,,11,0.020095896,12,0,1342,1328,0.000341983
חיפה,4000,11/10/2020,5711,5214,97,146746,142125,ירוק,3.6,חיפה,"10,136",יהודי,"4,394",283640,,19,0.020134678,21,0,1210,1195,0.000341983
חיפה,4000,11/11/2020,5730,5235,97,147956,143320,ירוק,3.5,חיפה,"10,136",יהודי,"4,394",283640,,19,0.020201664,25,0,1347,1318,0.000341983
חיפה,4000,11/12/2020,5749,5260,97,149303,144638,ירוק,3.5,חיפה,"10,136",יהודי,"4,394",283640,,24,0.02026865,14,1,1261,1247,0.000341983
חיפה,4000,11/13/2020,5773,5274,98,150564,145885,ירוק,3.4,חיפה,"10,136",יהודי,"4,394",283640,,6,0.020353265,8,0,204,203,0.000345508
חיפה,4000,11/14/2020,5779,5282,98,150768,146088,ירוק,3.4,חיפה,"10,136",יהודי,"4,394",283640,,14,0.020374418,29,1,777,758,0.000345508
חיפה,4000,11/15/2020,5793,5311,99,151545,146846,ירוק,3.3,חיפה,"10,136",יהודי,"4,394",283640,,22,0.020423777,14,0,1760,1721,0.000349034
חיפה,4000,11/16/2020,5815,5325,99,153305,148567,ירוק,3.3,חיפה,"10,136",יהודי,"4,394",283640,,31,0.02050134,10,0,1464,1446,0.000349034
חיפה,4000,11/17/2020,5846,5335,99,154769,150013,ירוק,3.6,חיפה,"10,136",יהודי,"4,394",283640,,41,0.020610633,14,0,1600,1577,0.000349034
חיפה,4000,11/18/2020,5887,5349,99,156369,151590,ירוק,3.8,חיפה,"10,136",יהודי,"4,394",283640,,17,0.020755183,11,0,1313,1294,0.000349034
חיפה,4000,11/19/2020,5904,5360,99,157682,152884,ירוק,4,חיפה,"10,136",יהודי,"4,394",283640,,34,0.020815118,7,1,1970,1947,0.000349034
חיפה,4000,11/20/2020,5938,5367,100,159652,154831,ירוק,4.3,חיפה,"10,136",יהודי,"4,394",283640,,24,0.020934988,5,1,516,505,0.00035256
חיפה,4000,11/21/2020,5962,5372,101,160168,155336,צהוב,4.6,חיפה,"10,136",יהודי,"4,394",283640,,30,0.021019602,23,1,1070,1052,0.000356085
חיפה,4000,11/22/2020,5992,5395,102,161238,156388,צהוב,4.9,חיפה,"10,136",יהודי,"4,394",283640,,26,0.02112537,16,0,1626,1609,0.000359611
חיפה,4000,11/23/2020,6018,5411,102,162864,157997,צהוב,5.1,חיפה,"10,136",יהודי,"4,394",283640,,25,0.021217036,12,1,1846,1814,0.000359611
חיפה,4000,11/24/2020,6043,5423,103,164710,159811,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,21,0.021305176,15,1,2146,2125,0.000363136
חיפה,4000,11/25/2020,6064,5438,104,166856,161936,צהוב,5.1,חיפה,"10,136",יהודי,"4,394",283640,,34,0.021379213,19,0,1400,1379,0.000366662
חיפה,4000,11/26/2020,6098,5457,104,168256,163315,צהוב,5,חיפה,"10,136",יהודי,"4,394",283640,,28,0.021499083,36,0,1752,1733,0.000366662
חיפה,4000,11/27/2020,6126,5493,104,170008,165048,צהוב,5,חיפה,"10,136",יהודי,"4,394",283640,,9,0.0215978,10,1,1066,1056,0.000366662
חיפה,4000,11/28/2020,6135,5503,105,171074,166104,צהוב,4.8,חיפה,"10,136",יהודי,"4,394",283640,,38,0.02162953,43,0,1438,1421,0.000370188
חיפה,4000,11/29/2020,6173,5546,105,172512,167525,צהוב,4.5,חיפה,"10,136",יהודי,"4,394",283640,,44,0.021763503,23,0,1644,1620,0.000370188
חיפה,4000,11/30/2020,6217,5569,105,174156,169145,ירוק,4.3,חיפה,"10,136",יהודי,"4,394",283640,,33,0.021918629,21,0,1846,1813,0.000370188
חיפה,4000,12/01/2020,6250,5590,105,176002,170958,ירוק,4.3,חיפה,"10,136",יהודי,"4,394",283640,,58,0.022034974,34,0,2598,2563,0.000370188
חיפה,4000,12/02/2020,6308,5624,105,178600,173521,ירוק,4.4,חיפה,"10,136",יהודי,"4,394",283640,,38,0.022239458,41,1,1786,1770,0.000370188
חיפה,4000,12/03/2020,6346,5665,106,180386,175291,ירוק,4.4,חיפה,"10,136",יהודי,"4,394",283640,,50,0.022373431,25,0,1532,1513,0.000373713
חיפה,4000,12/04/2020,6396,5690,106,181918,176804,צהוב,4.5,חיפה,"10,136",יהודי,"4,394",283640,,26,0.022549711,21,1,515,501,0.000373713
חיפה,4000,12/05/2020,6422,5711,107,182433,177305,צהוב,4.8,חיפה,"10,136",יהודי,"4,394",283640,,28,0.022641376,34,1,1406,1386,0.000377239
חיפה,4000,12/06/2020,6450,5745,108,183839,178691,צהוב,5,חיפה,"10,136",יהודי,"4,394",283640,,53,0.022740093,26,0,2098,2071,0.000380764
חיפה,4000,12/07/2020,6503,5771,108,185937,180762,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,47,0.02292695,26,0,2249,2210,0.000380764
חיפה,4000,12/08/2020,6550,5797,108,188186,182972,צהוב,5.3,חיפה,"10,136",יהודי,"4,394",283640,,50,0.023092653,30,1,2322,2301,0.000380764
חיפה,4000,12/09/2020,6600,5827,109,190508,185273,צהוב,5.3,חיפה,"10,136",יהודי,"4,394",283640,,54,0.023268932,56,1,2216,2175,0.00038429
חיפה,4000,12/10/2020,6654,5883,110,192724,187448,צהוב,5.4,חיפה,"10,136",יהודי,"4,394",283640,,60,0.023459315,43,0,2772,2754,0.000387816
חיפה,4000,12/11/2020,6714,5926,110,195496,190202,צהוב,5.3,חיפה,"10,136",יהודי,"4,394",283640,,38,0.02367085,15,1,1539,1518,0.000387816
חיפה,4000,12/12/2020,6752,5941,111,197035,191720,צהוב,5.3,חיפה,"10,136",יהודי,"4,394",283640,,52,0.023804823,73,0,1880,1853,0.000391341
חיפה,4000,12/13/2020,6804,6014,111,198915,193573,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,73,0.023988154,32,0,2415,2393,0.000391341
חיפה,4000,12/14/2020,6877,6046,111,201330,195966,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,66,0.024245522,35,2,2193,2170,0.000391341
חיפה,4000,12/15/2020,6943,6081,113,203523,198136,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,112,0.024478212,42,1,3796,3756,0.000398392
חיפה,4000,12/16/2020,7055,6123,114,207319,201892,צהוב,5.4,חיפה,"10,136",יהודי,"4,394",283640,,55,0.024873079,40,0,3024,2990,0.000401918
חיפה,4000,12/17/2020,7110,6163,114,210343,204882,צהוב,5.5,חיפה,"10,136",יהודי,"4,394",283640,,102,0.025066986,40,1,2916,2876,0.000401918
חיפה,4000,12/18/2020,7212,6203,115,213259,207758,צהוב,5.6,חיפה,"10,136",יהודי,"4,394",283640,,34,0.025426597,23,3,1609,1582,0.000405444
חיפה,4000,12/19/2020,7246,6226,118,214868,209340,צהוב,5.8,חיפה,"10,136",יהודי,"4,394",283640,,117,0.025546467,77,0,2052,2020,0.00041602
חיפה,4000,12/20/2020,7363,6303,118,216920,211360,צהוב,5.9,חיפה,"10,136",יהודי,"4,394",283640,,98,0.025958962,47,0,2986,2949,0.00041602
חיפה,4000,12/21/2020,7461,6350,118,219906,214309,כתום,6,חיפה,"10,136",יהודי,"4,394",283640,,89,0.02630447,45,0,2840,2808,0.00041602
חיפה,4000,12/22/2020,7550,6395,118,222746,217117,כתום,6.2,חיפה,"10,136",יהודי,"4,394",283640,,156,0.026618248,62,1,4272,4223,0.00041602
חיפה,4000,12/23/2020,7706,6457,119,227018,221340,כתום,6.2,חיפה,"10,136",יהודי,"4,394",283640,,91,0.027168241,76,2,2636,2597,0.000419546
חיפה,4000,12/24/2020,7797,6533,121,229654,223937,כתום,6.3,חיפה,"10,136",יהודי,"4,394",283640,,85,0.027489071,64,4,2256,2219,0.000426597
חיפה,4000,12/25/2020,7882,6597,125,231910,226156,כתום,6.3,חיפה,"10,136",יהודי,"4,394",283640,,105,0.027788746,26,0,2419,2390,0.000440699
חיפה,4000,12/26/2020,7987,6623,125,234329,228546,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,94,0.028158934,114,0,2240,2214,0.000440699
חיפה,4000,12/27/2020,8081,6737,125,236569,230760,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,150,0.02849034,67,1,3004,2972,0.000440699
חיפה,4000,12/28/2020,8231,6804,126,239573,233732,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,114,0.029019179,105,1,3013,2976,0.000444225
חיפה,4000,12/29/2020,8345,6909,127,242586,236708,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,174,0.029421097,82,0,3512,3460,0.000447751
חיפה,4000,12/30/2020,8519,6991,127,246098,240168,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,129,0.030034551,103,1,3617,3579,0.000447751
חיפה,4000,12/31/2020,8648,7094,128,249715,243747,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,140,0.030489353,91,1,3344,3291,0.000451276
חיפה,4000,01/01/2021,8788,7185,129,253059,247038,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,98,0.030982936,46,0,2115,2091,0.000454802
חיפה,4000,01/02/2021,8886,7231,129,255174,249129,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,125,0.031328445,156,3,2467,2417,0.000454802
חיפה,4000,01/03/2021,9011,7387,132,257641,251546,כתום,6.5,חיפה,"10,136",יהודי,"4,394",283640,,231,0.031769144,101,4,3280,3242,0.000465379
חיפה,4000,01/04/2021,9242,7488,136,260921,254788,כתום,6.5,חיפה,"10,136",יהודי,"4,394",283640,,228,0.032583557,90,3,3827,3773,0.000479481
חיפה,4000,01/05/2021,9470,7578,139,264748,258561,כתום,6.6,חיפה,"10,136",יהודי,"4,394",283640,,240,0.033387392,99,2,4208,4149,0.000490058
חיפה,4000,01/06/2021,9710,7677,141,268956,262710,כתום,6.7,חיפה,"10,136",יהודי,"4,394",283640,,205,0.034233535,140,0,4361,4316,0.000497109
חיפה,4000,01/07/2021,9915,7817,141,273317,267026,כתום,6.9,חיפה,"10,136",יהודי,"4,394",283640,,254,0.034956283,139,2,3998,3942,0.000497109
חיפה,4000,01/08/2021,10169,7956,143,277315,270968,כתום,7,חיפה,"10,136",יהודי,"4,394",283640,,105,0.035851784,76,2,2113,2075,0.00050416
חיפה,4000,01/09/2021,10274,8032,145,279428,273043,כתום,7.2,חיפה,"10,136",יהודי,"4,394",283640,,121,0.036221972,213,0,2260,2235,0.000511211
חיפה,4000,01/10/2021,10395,8245,145,281688,275278,כתום,7.3,חיפה,"10,136",יהודי,"4,394",283640,,205,0.036648569,116,4,3809,3747,0.000511211
חיפה,4000,01/11/2021,10600,8361,149,285497,279025,כתום,7.3,חיפה,"10,136",יהודי,"4,394",283640,,225,0.037371316,143,3,3776,3718,0.000525314
חיפה,4000,01/12/2021,10825,8504,152,289273,282743,כתום,7.3,חיפה,"10,136",יהודי,"4,394",283640,,177,0.038164575,163,2,3310,3258,0.000535891
חיפה,4000,1/13/2021,11002,8667,154,292583,286001,כתום,7.3,חיפה,"10,136",יהודי,"4,394",283640,,170,0.038788605,244,4,3350,3299,0.000542942
חיפה,4000,1/14/2021,11172,8911,158,295933,289300,כתום,7.1,חיפה,"10,136",יהודי,"4,394",283640,,164,0.039387957,206,2,2982,2933,0.000557044
חיפה,4000,1/15/2021,11336,9117,160,298915,292233,כתום,6.9,חיפה,"10,136",יהודי,"4,394",283640,,190,0.039966154,100,2,3080,3029,0.000564095
חיפה,4000,1/16/2021,11526,9217,162,301995,295262,כתום,6.8,חיפה,"10,136",יהודי,"4,394",283640,,65,0.040636017,279,1,1650,1612,0.000571147
חיפה,4000,1/17/2021,11591,9496,163,303645,296874,כתום,6.6,חיפה,"10,136",יהודי,"4,394",283640,,153,0.040865181,169,1,2508,2468,0.000574672
חיפה,4000,1/18/2021,11744,9665,164,306153,299342,כתום,6.4,חיפה,"10,136",יהודי,"4,394",283640,,167,0.041404597,120,0,2997,2936,0.000578198
חיפה,4000,1/19/2021,11911,9785,164,309150,302278,כתום,6.3,חיפה,"10,136",יהודי,"4,394",283640,,98,0.041993372,153,0,2515,2460,0.000578198
חיפה,4000,1/20/2021,12009,9938,164,311665,304738,כתום,6.2,חיפה,"10,136",יהודי,"4,394",283640,,122,0.04233888,274,3,2636,2589,0.000578198
חיפה,4000,1/21/2021,12131,10212,167,314301,307327,כתום,6,חיפה,"10,136",יהודי,"4,394",283640,,122,0.042769003,188,3,2395,2355,0.000588775
חיפה,4000,1/22/2021,12253,10400,170,316696,309682,צהוב,6,חיפה,"10,136",יהודי,"4,394",283640,,43,0.043199126,68,3,1036,1015,0.000599351
חיפה,4000,1/23/2021,12296,10468,173,317732,310697,צהוב,5.8,חיפה,"10,136",יהודי,"4,394",283640,,56,0.043350726,232,4,1209,1189,0.000609928
חיפה,4000,1/24/2021,12352,10700,177,318941,311886,צהוב,5.6,חיפה,"10,136",יהודי,"4,394",283640,,117,0.04354816,120,3,2017,1968,0.00062403
חיפה,4000,1/25/2021,12469,10820,180,320958,313854,צהוב,5.5,חיפה,"10,136",יהודי,"4,394",283640,,119,0.043960654,99,3,2213,2181,0.000634607
חיפה,4000,1/26/2021,12588,10919,183,323171,316035,צהוב,5.3,חיפה,"10,136",יהודי,"4,394",283640,,146,0.0443802,107,0,2597,2550,0.000645184
חיפה,4000,1/27/2021,12734,11026,183,325768,318585,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,142,0.044894937,154,4,2221,2182,0.000645184
חיפה,4000,1/28/2021,12876,11180,187,327989,320767,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,124,0.045395572,136,1,2163,2123,0.000659286
חיפה,4000,1/29/2021,13000,11316,188,330152,322890,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,67,0.045832746,59,1,863,846,0.000662812
חיפה,4000,1/30/2021,13067,11375,189,331015,323736,צהוב,5.4,חיפה,"10,136",יהודי,"4,394",283640,,106,0.046068961,149,5,1335,1299,0.000666338
חיפה,4000,1/31/2021,13173,11524,194,332350,325035,צהוב,5.5,חיפה,"10,136",יהודי,"4,394",283640,,111,0.046442674,75,3,2340,2300,0.000683966
חיפה,4000,02/01/2021,13284,11599,197,334690,327335,צהוב,5.7,חיפה,"10,136",יהודי,"4,394",283640,,120,0.046834015,77,6,2512,2459,0.000694542
חיפה,4000,02/02/2021,13404,11676,203,337202,329794,צהוב,6,חיפה,"10,136",יהודי,"4,394",283640,,112,0.047257086,96,2,2247,2202,0.000715696
חיפה,4000,02/03/2021,13516,11772,205,339449,331996,כתום,6.1,חיפה,"10,136",יהודי,"4,394",283640,,106,0.047651953,157,2,2008,1951,0.000722747
חיפה,4000,02/04/2021,13622,11929,207,341457,333947,כתום,6.2,חיפה,"10,136",יהודי,"4,394",283640,,98,0.048025666,109,2,2380,2344,0.000729798
חיפה,4000,02/05/2021,13720,12038,209,343837,336291,כתום,6.2,חיפה,"10,136",יהודי,"4,394",283640,,62,0.048371175,49,1,902,880,0.00073685
חיפה,4000,02/06/2021,13782,12087,210,344739,337171,כתום,6.2,חיפה,"10,136",יהודי,"4,394",283640,,96,0.048589762,201,4,1422,1391,0.000740375
חיפה,4000,02/07/2021,13878,12288,214,346161,338562,כתום,6.1,חיפה,"10,136",יהודי,"4,394",283640,,114,0.048928219,127,0,1987,1934,0.000754478
חיפה,4000,02/08/2021,13992,12415,214,348148,340496,צהוב,6,חיפה,"10,136",יהודי,"4,394",283640,,81,0.049330137,94,2,1713,1664,0.000754478
חיפה,4000,02/09/2021,14073,12509,216,349861,342160,צהוב,5.8,חיפה,"10,136",יהודי,"4,394",283640,,119,0.04961571,121,1,2256,2216,0.000761529
חיפה,4000,02/10/2021,14192,12630,217,352117,344376,צהוב,5.7,חיפה,"10,136",יהודי,"4,394",283640,,81,0.050035256,139,1,1761,1700,0.000765054
חיפה,4000,02/11/2021,14273,12769,218,353878,346076,צהוב,5.7,חיפה,"10,136",יהודי,"4,394",283640,,83,0.050320829,106,5,2418,2368,0.00076858
חיפה,4000,02/12/2021,14356,12875,223,356296,348444,צהוב,5.6,חיפה,"10,136",יהודי,"4,394",283640,,26,0.050613454,40,1,785,777,0.000786208
חיפה,4000,2/13/2021,14382,12915,224,357081,349221,צהוב,5.6,חיפה,"10,136",יהודי,"4,394",283640,,39,0.050705119,130,1,925,902,0.000789733
חיפה,4000,2/14/2021,14421,13045,225,358006,350123,צהוב,5.5,חיפה,"10,136",יהודי,"4,394",283640,,104,0.050842617,104,0,1941,1899,0.000793259
חיפה,4000,2/15/2021,14525,13149,225,359947,352022,צהוב,5.4,חיפה,"10,136",יהודי,"4,394",283640,,69,0.051209279,74,1,2012,1963,0.000793259
חיפה,4000,2/16/2021,14594,13223,226,361959,353985,צהוב,5.3,חיפה,"10,136",יהודי,"4,394",283640,,62,0.051452545,93,1,1743,1708,0.000796785
חיפה,4000,2/17/2021,14656,13316,227,363702,355693,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,50,0.051671132,142,0,1279,1256,0.00080031
חיפה,4000,2/18/2021,14706,13458,227,364981,356949,צהוב,5,חיפה,"10,136",יהודי,"4,394",283640,,66,0.051847412,95,3,1540,1523,0.00080031
חיפה,4000,2/19/2021,14772,13553,230,366521,358472,צהוב,4.8,חיפה,"10,136",יהודי,"4,394",283640,,28,0.052080102,65,0,786,768,0.000810887
חיפה,4000,2/20/2021,14800,13618,230,367307,359240,צהוב,4.7,חיפה,"10,136",יהודי,"4,394",283640,,81,0.052178818,132,2,1632,1601,0.000810887
חיפה,4000,2/21/2021,14881,13750,232,368939,360841,צהוב,4.7,חיפה,"10,136",יהודי,"4,394",283640,,101,0.052464391,56,1,1578,1555,0.000817938
חיפה,4000,2/22/2021,14982,13806,233,370517,362396,צהוב,4.7,חיפה,"10,136",יהודי,"4,394",283640,,89,0.052820477,45,0,1910,1851,0.000821464
חיפה,4000,2/23/2021,15071,13851,233,372427,364247,צהוב,4.8,חיפה,"10,136",יהודי,"4,394",283640,,69,0.053134255,80,0,2040,1998,0.000821464
חיפה,4000,2/24/2021,15140,13931,233,374467,366245,צהוב,4.9,חיפה,"10,136",יהודי,"4,394",283640,,94,0.053377521,86,1,2096,2063,0.000821464
חיפה,4000,2/25/2021,15234,14017,234,376563,368308,צהוב,5.1,חיפה,"10,136",יהודי,"4,394",283640,,74,0.053708927,67,1,1816,1786,0.000824989
חיפה,4000,2/26/2021,15308,14084,235,378379,370094,צהוב,5.3,חיפה,"10,136",יהודי,"4,394",283640,,32,0.053969821,21,0,1105,1096,0.000828515
חיפה,4000,2/27/2021,15340,14105,235,379484,371190,צהוב,5.6,חיפה,"10,136",יהודי,"4,394",283640,,67,0.05408264,99,2,1593,1563,0.000828515
חיפה,4000,2/28/2021,15407,14204,237,381077,372753,צהוב,5.7,חיפה,"10,136",יהודי,"4,394",283640,,138,0.054318855,54,0,2852,2797,0.000835566
חיפה,4000,03/01/2021,15545,14258,237,383929,375550,צהוב,5.8,חיפה,"10,136",יהודי,"4,394",283640,,117,0.054805387,58,0,2282,2243,0.000835566
חיפה,4000,03/02/2021,15662,14316,237,386211,377793,צהוב,5.9,חיפה,"10,136",יהודי,"4,394",283640,,66,0.055217882,81,0,2548,2501,0.000835566
חיפה,4000,03/03/2021,15728,14397,237,388759,380294,צהוב,6,חיפה,"10,136",יהודי,"4,394",283640,,84,0.055450571,95,0,2805,2774,0.000835566
חיפה,4000,03/04/2021,15812,14492,237,391564,383068,צהוב,6,חיפה,"10,136",יהודי,"4,394",283640,,69,0.055746721,90,1,2318,2292,0.000835566
חיפה,4000,03/05/2021,15881,14582,238,393882,385360,צהוב,5.9,חיפה,"10,136",יהודי,"4,394",283640,,35,0.055989987,34,0,1305,1288,0.000839092
חיפה,4000,03/06/2021,15916,14616,238,395187,386648,צהוב,5.8,חיפה,"10,136",יהודי,"4,394",283640,,53,0.056113383,141,0,1955,1905,0.000839092
חיפה,4000,03/07/2021,15969,14757,238,397142,388553,צהוב,5.8,חיפה,"10,136",יהודי,"4,394",283640,,74,0.05630024,47,1,2133,2105,0.000839092
חיפה,4000,03/08/2021,16043,14804,239,399275,390658,צהוב,5.7,חיפה,"10,136",יהודי,"4,394",283640,,57,0.056561134,56,0,1917,1873,0.000842617
חיפה,4000,03/09/2021,16100,14860,239,401192,392531,צהוב,5.5,חיפה,"10,136",יהודי,"4,394",283640,,47,0.056762093,108,1,2625,2595,0.000842617
חיפה,4000,03/10/2021,16147,14968,240,403817,395126,צהוב,5.2,חיפה,"10,136",יהודי,"4,394",283640,,33,0.056927796,121,2,1667,1639,0.000846143
חיפה,4000,03/11/2021,16180,15089,242,405484,396765,צהוב,5,חיפה,"10,136",יהודי,"4,394",283640,,38,0.05704414,82,1,2209,2184,0.000853194
חיפה,4000,03/12/2021,16218,15171,243,407693,398949,צהוב,4.7,חיפה,"10,136",יהודי,"4,394",283640,,16,0.057178113,21,0,654,645,0.00085672
חיפה,4000,3/13/2021,16234,15192,243,408347,399594,ירוק,4.4,חיפה,"10,136",יהודי,"4,394",283640,,26,0.057234523,132,0,1290,1255,0.00085672
חיפה,4000,3/14/2021,16260,15324,243,409637,400849,ירוק,4.1,חיפה,"10,136",יהודי,"4,394",283640,,43,0.057326188,49,1,2292,2253,0.00085672
חיפה,4000,3/15/2021,16303,15373,244,411929,403102,ירוק,3.8,חיפה,"10,136",יהודי,"4,394",283640,,25,0.057477789,46,0,1822,1788,0.000860245
